code,code_check,title,value
127885,127885,Категория:,Appellation d'Origine Controlee (AOC)
127885,127885,Декантация:,не рекомендуется
127885,127885,Выдержка в емкости:,Нейтральная емкость
131864,131864,price,5 290 ₽
131864,131864,rating,4.8
131864,131864,"Страна, регион:","Франция##, Долина Луары"
131864,131864,Вино:,белое
131864,131864,Сахар:,сухое
131864,131864,Виноград:,совиньон блан
131864,131864,Производитель:,Henri Bourgeois
131864,131864,Крепость:,14%
131864,131864,Объем:,0.75 л
131864,131864,Регион:,Долина Луары
131864,131864,Год:,2020
131864,131864,Потенциал хранения:,3-5 лет.
131864,131864,Аппелласьон:,Sancerre AOC
131864,131864,Категория:,Appellation d'Origine Controlee (AOC)
131864,131864,Декантация:,не рекомендуется
131864,131864,Выдержка в емкости:,Нейтральная емкость
131657,131657,price,1 390 ₽
131657,131657,rating,5.0
131657,131657,"Страна, регион:",Грузия
131657,131657,Вино:,красное
131657,131657,Сахар:,полусладкое
131657,131657,Виноград:,оджалеши
131657,131657,Производитель:,Binekhi
131657,131657,Крепость:,10%
131657,131657,Объем:,0.75 л
131657,131657,Год:,2020
131657,131657,Потенциал хранения:,2-3 года.
131657,131657,Аппелласьон:,Samegrelo PGI
131657,131657,Декантация:,аэрация
131657,131657,Выдержка в емкости:,Нейтральная емкость
129573,129573,price,1 290 ₽
129573,129573,rating,4.3
129573,129573,"Страна, регион:","Россия##, Кубань"
129573,129573,Вино:,красное
129573,129573,Сахар:,сухое
129573,129573,Виноград:,каберне совиньон##сира##марселан
129573,129573,Производитель:,Усадьба Маркотх
129573,129573,Крепость:,14%
129573,129573,Объем:,0.75 л
129573,129573,Регион:,Кубань
129573,129573,Год:,2019
129573,129573,Потенциал хранения:,3-5 лет.
129573,129573,Аппелласьон:,ЗГУ Кубань. Геленджик
129573,129573,Декантация:,аэрация
129573,129573,Выдержка в емкости:,Бочка
126649,126649,price,6 290 ₽
126649,126649,rating,4.3
126649,126649,"Страна, регион:","Италия##, Пьемонт"
126649,126649,Вино:,красное
126649,126649,Сахар:,сухое
126649,126649,Виноград:,неббиоло 100%
126649,126649,Производитель:,Canti
126649,126649,Крепость:,13%
126649,126649,Объем:,0.75 л
126649,126649,Регион:,Пьемонт
126649,126649,Год:,2016
126649,126649,Потенциал хранения:,5-7 лет.
126649,126649,Аппелласьон:,Barolo DOCG
126649,126649,Категория:,Denominazione di Origine Controllata e Garantita (DOCG)
126649,126649,Декантация:,аэрация
126649,126649,Выдержка в емкости:,Бочка
131267,131267,price,4 490 ₽
131267,131267,rating,4.8
131267,131267,"Страна, регион:","Новая Зеландия##, Хокс Бей"
131267,131267,Вино:,белое
131267,131267,Сахар:,сухое
131267,131267,Виноград:,семильон##совиньон блан##совиньон гри
131267,131267,Производитель:,Te Mata
131267,131267,Крепость:,13%
131267,131267,Объем:,0.75 л
131267,131267,Регион:,Хокс Бей
131267,131267,Год:,2020
131267,131267,Потенциал хранения:,7-10 лет.
131267,131267,Аппелласьон:,Hawke’s Bay
131267,131267,Декантация:,не рекомендуется
131267,131267,Выдержка в емкости:,Бочка
104633,104633,price,129 990 ₽
104633,104633,rating,5.0
104633,104633,"Страна, регион:","Франция##, Бордо"
104633,104633,Вино:,красное
104633,104633,Сахар:,сухое
104633,104633,Виноград:,каберне совиньон 87%##мерло 10%##каберне фран##пти вердо
104633,104633,Производитель:,Chateau Margaux
104633,104633,Крепость:,13%
104633,104633,Объем:,0.75 л
104633,104633,Регион:,Бордо
104633,104633,Год:,2012
104633,104633,Потенциал хранения:,40-50 лет.
104633,104633,Аппелласьон:,Margaux AOC
104633,104633,Категория:,1-er Grand Cru Classe
104633,104633,Декантация:,аэрация
104633,104633,Выдержка в емкости:,Бочка
131538,131538,price,1 490 ₽
131538,131538,rating,4.4
131538,131538,"Страна, регион:","Италия##, Марке"
131538,131538,Вино:,белое
131538,131538,Сахар:,полусухое
131538,131538,Виноград:,вердиккио
131538,131538,Производитель:,Umani Ronchi
131538,131538,Крепость:,12%
131538,131538,Объем:,0.75 л
131538,131538,Регион:,Марке
131538,131538,Год:,2020
131538,131538,Потенциал хранения:,2-3 года.
131538,131538,Аппелласьон:,Verdicchio dei Castelli di Jesi Classico DOC
131538,131538,Категория:,Denominazione di Origine Controllata (DOC)
131538,131538,Декантация:,не рекомендуется
131538,131538,Выдержка в емкости:,Нейтральная емкость
136770,136770,price,7 290 ₽
136770,136770,rating,5.0
136770,136770,"Страна, регион:","Италия##, Трентино-Альто Адидже"
136770,136770,Вино:,белое
136770,136770,Сахар:,сухое
136770,136770,Виноград:,пино гриджо
136770,136770,Производитель:,Foradori
136770,136770,Крепость:,12%
136770,136770,Объем:,0.75 л
136770,136770,Регион:,Трентино-Альто Адидже
136770,136770,Год:,2020
136770,136770,Потенциал хранения:,5-7 лет.
136770,136770,Аппелласьон:,Vigneti delle Dolomiti IGT
136770,136770,Категория:,Indicazione Geografica Tipica (IGT)
136770,136770,Декантация:,аэрация
136770,136770,Выдержка в емкости:,Нейтральная емкость
137092,137092,price,"2 618 ₽                                        
                        "
137092,137092,rating,4.6
137092,137092,"Страна, регион:","Россия##, Кубань"
137092,137092,Вино:,белое
137092,137092,Сахар:,сухое
137092,137092,Виноград:,шардоне
137092,137092,Производитель:,Галицкий и Галицкий
137092,137092,Крепость:,13%
137092,137092,Объем:,0.75 л
137092,137092,Регион:,Кубань
137092,137092,Год:,2020
137092,137092,Потенциал хранения:,5-7 лет.
137092,137092,Аппелласьон:,Анапская долина
137092,137092,Декантация:,не рекомендуется
137092,137092,Выдержка в емкости:,Бочка
137378,137378,price,1 990 ₽
137378,137378,rating,0.0
137378,137378,"Страна, регион:","Испания##, Риоха"
137378,137378,Вино:,красное
137378,137378,Сахар:,полусухое
137378,137378,Виноград:,гарнача
137378,137378,Производитель:,Hacienda Lopez de Haro
137378,137378,Крепость:,14%
137378,137378,Объем:,0.75 л
137378,137378,Регион:,Риоха
137378,137378,Год:,2019
137378,137378,Потенциал хранения:,5-8 лет.
137378,137378,Аппелласьон:,Rioja DOCa
137378,137378,Категория:,Denominacion de Origen Calificada (DOCa)
137378,137378,Декантация:,аэрация
